timestamp [ms], dc [count], rotations [count], degree [°], w[°/s], w [rad/s] 
18483, 6667, 104, 37501.875, 0, 0.000, 0.000
18493, 6667, 104, 37501.875, 0, 0.000, 0.000
18503, 6667, 104, 37501.875, 0, 0.000, 0.000
18513, 6667, 104, 37501.875, 0, 0.000, 0.000
18523, 6667, 104, 37501.875, 0, 0.000, 0.000
18533, 6667, 104, 37501.875, 0, 0.000, 0.000
18543, 6667, 104, 37501.875, 0, 0.000, 0.000
18553, 6667, 104, 37501.875, 0, 0.000, 0.000
18563, 6667, 104, 37501.875, 0, 0.000, 0.000
18573, 6667, 104, 37501.875, 0, 0.000, 0.000
18583, 6667, 104, 37501.875, 0, 0.000, 0.000
18593, 6667, 104, 37501.875, 0, 0.000, 0.000
18603, 6667, 104, 37501.875, 0, 0.000, 0.000
18613, 6667, 104, 37501.875, 0, 0.000, 0.000
18623, 6667, 104, 37501.875, 0, 0.000, 0.000
18633, 6667, 104, 37501.875, 0, 0.000, 0.000
18643, 6667, 104, 37501.875, 0, 0.000, 0.000
18653, 6667, 104, 37501.875, 0, 0.000, 0.000
18663, 6667, 104, 37501.875, 0, 0.000, 0.000
18673, 6667, 104, 37501.875, 0, 0.000, 0.000
18683, 6667, 104, 37501.875, 0, 0.000, 0.000
18693, 6667, 104, 37501.875, 0, 0.000, 0.000
18703, 6667, 104, 37501.875, 0, 0.000, 0.000
18713, 6667, 104, 37501.875, 0, 0.000, 0.000
18723, 6667, 104, 37501.875, 0, 0.000, 0.000
18733, 6667, 104, 37501.875, 0, 0.000, 0.000
18743, 6667, 104, 37501.875, 0, 0.000, 0.000
18753, 6667, 104, 37501.875, 0, 0.000, 0.000
18763, 6667, 104, 37501.875, 0, 0.000, 0.000
18773, 6667, 104, 37501.875, 0, 0.000, 0.000
18783, 6667, 104, 37501.875, 0, 0.000, 0.000
18793, 6667, 104, 37501.875, 0, 0.000, 0.000
18803, 6667, 104, 37501.875, 0, 0.000, 0.000
18813, 6667, 104, 37501.875, 0, 0.000, 0.000
18823, 6667, 104, 37501.875, 0, 0.000, 0.000
18833, 6667, 104, 37501.875, 0, 0.000, 0.000
18843, 6667, 104, 37501.875, 0, 0.000, 0.000
18853, 6667, 104, 37501.875, 0, 0.000, 0.000
18863, 6667, 104, 37501.875, 0, 0.000, 0.000
18873, 6667, 104, 37501.875, 0, 0.000, 0.000
18883, 6667, 104, 37501.875, 0, 0.000, 0.000
18893, 6667, 104, 37501.875, 0, 0.000, 0.000
18903, 6667, 104, 37501.875, 0, 0.000, 0.000
18913, 6667, 104, 37501.875, 0, 0.000, 0.000
18923, 6667, 104, 37501.875, 0, 0.000, 0.000
18933, 6667, 104, 37501.875, 0, 0.000, 0.000
18943, 6667, 104, 37501.875, 0, 0.000, 0.000
18953, 6667, 104, 37501.875, 0, 0.000, 0.000
18963, 6667, 104, 37501.875, 0, 0.000, 0.000
18973, 6667, 104, 37501.875, 0, 0.000, 0.000
18983, 6667, 104, 37501.875, 0, 0.000, 0.000
18993, 6667, 104, 37501.875, 0, 0.000, 0.000
19003, 6667, 104, 37501.875, 0, 0.000, 0.000
19013, 6667, 104, 37501.875, 0, 0.000, 0.000
19023, 6667, 104, 37501.875, 0, 0.000, 0.000
19033, 6667, 104, 37501.875, 0, 0.000, 0.000
19043, 6667, 104, 37501.875, 0, 0.000, 0.000
19053, 6667, 104, 37501.875, 0, 0.000, 0.000
19063, 6667, 104, 37501.875, 0, 0.000, 0.000
19073, 6667, 104, 37501.875, 0, 0.000, 0.000
19083, 6667, 104, 37501.875, 0, 0.000, 0.000
19093, 6667, 104, 37501.875, 0, 0.000, 0.000
19103, 6667, 104, 37501.875, 0, 0.000, 0.000
19113, 6667, 104, 37501.875, 0, 0.000, 0.000
19123, 6667, 104, 37501.875, 0, 0.000, 0.000
19133, 6667, 104, 37501.875, 0, 0.000, 0.000
19143, 6667, 104, 37501.875, 0, 0.000, 0.000
19153, 6667, 104, 37501.875, 0, 0.000, 0.000
19163, 6667, 104, 37501.875, 0, 0.000, 0.000
19173, 6667, 104, 37501.875, 0, 0.000, 0.000
19183, 6667, 104, 37501.875, 0, 0.000, 0.000
19193, 6667, 104, 37501.875, 0, 0.000, 0.000
19203, 6667, 104, 37501.875, 0, 0.000, 0.000
19213, 6667, 104, 37501.875, 0, 0.000, 0.000
19223, 6667, 104, 37501.875, 0, 0.000, 0.000
19233, 6667, 104, 37501.875, 0, 0.000, 0.000
19243, 6667, 104, 37501.875, 0, 0.000, 0.000
19253, 6667, 104, 37501.875, 0, 0.000, 0.000
19263, 6667, 104, 37501.875, 0, 0.000, 0.000
19273, 6667, 104, 37501.875, 0, 0.000, 0.000
19283, 6667, 104, 37501.875, 0, 0.000, 0.000
19293, 6667, 104, 37501.875, 0, 0.000, 0.000
19303, 6667, 104, 37501.875, 0, 0.000, 0.000
19313, 6667, 104, 37501.875, 0, 0.000, 0.000
19323, 6667, 104, 37501.875, 0, 0.000, 0.000
19333, 6667, 104, 37501.875, 0, 0.000, 0.000
19343, 6667, 104, 37501.875, 0, 0.000, 0.000
19353, 6667, 104, 37501.875, 0, 0.000, 0.000
19363, 6667, 104, 37501.875, 0, 0.000, 0.000
19373, 6667, 104, 37501.875, 0, 0.000, 0.000
19383, 6667, 104, 37501.875, 0, 0.000, 0.000
19393, 6667, 104, 37501.875, 0, 0.000, 0.000
19403, 6667, 104, 37501.875, 0, 0.000, 0.000
19413, 6667, 104, 37501.875, 0, 0.000, 0.000
19423, 6667, 104, 37501.875, 0, 0.000, 0.000
19433, 6667, 104, 37501.875, 0, 0.000, 0.000
19443, 6667, 104, 37501.875, 0, 0.000, 0.000
19453, 6667, 104, 37501.875, 0, 0.000, 0.000
19463, 6667, 104, 37501.875, 0, 0.000, 0.000
19473, 6667, 104, 37501.875, 0, 0.000, 0.000
19483, 6667, 104, 37501.875, 0, 0.000, 0.000
19493, 6667, 104, 37501.875, 0, 0.000, 0.000
19503, 6667, 104, 37501.875, 0, 0.000, 0.000
19513, 6667, 104, 37501.875, 0, 0.000, 0.000
19523, 6667, 104, 37501.875, 0, 0.000, 0.000
19533, 6667, 104, 37501.875, 0, 0.000, 0.000
19543, 6667, 104, 37501.875, 0, 0.000, 0.000
19553, 6667, 104, 37501.875, 0, 0.000, 0.000
19563, 6667, 104, 37501.875, 0, 0.000, 0.000
19573, 6667, 104, 37501.875, 0, 0.000, 0.000
19583, 6667, 104, 37501.875, 0, 0.000, 0.000
19593, 6667, 104, 37501.875, 0, 0.000, 0.000
19603, 6667, 104, 37501.875, 0, 0.000, 0.000
19613, 6667, 104, 37501.875, 0, 0.000, 0.000
19623, 6667, 104, 37501.875, 0, 0.000, 0.000
19633, 6667, 104, 37501.875, 0, 0.000, 0.000
19643, 6667, 104, 37501.875, 0, 0.000, 0.000
19653, 6667, 104, 37501.875, 0, 0.000, 0.000
19663, 6667, 104, 37501.875, 0, 0.000, 0.000
19673, 6667, 104, 37501.875, 0, 0.000, 0.000
19683, 6667, 104, 37501.875, 0, 0.000, 0.000
19693, 6667, 104, 37501.875, 0, 0.000, 0.000
19703, 6667, 104, 37501.875, 0, 0.000, 0.000
19713, 6667, 104, 37501.875, 0, 0.000, 0.000
19723, 6667, 104, 37501.875, 0, 0.000, 0.000
19733, 6667, 104, 37501.875, 0, 0.000, 0.000
19743, 6667, 104, 37501.875, 0, 0.000, 0.000
19753, 6667, 104, 37501.875, 0, 0.000, 0.000
19763, 6667, 104, 37501.875, 0, 0.000, 0.000
19773, 6667, 104, 37501.875, 0, 0.000, 0.000
19783, 6667, 104, 37501.875, 0, 0.000, 0.000
19793, 6667, 104, 37501.875, 0, 0.000, 0.000
19803, 6667, 104, 37501.875, 0, 0.000, 0.000
19813, 6667, 104, 37501.875, 0, 0.000, 0.000
19823, 6667, 104, 37501.875, 0, 0.000, 0.000
19833, 6667, 104, 37501.875, 0, 0.000, 0.000
19843, 6667, 104, 37501.875, 0, 0.000, 0.000
19853, 6667, 104, 37501.875, 0, 0.000, 0.000
19863, 6667, 104, 37501.875, 0, 0.000, 0.000
19873, 6667, 104, 37501.875, 0, 0.000, 0.000
19883, 6667, 104, 37501.875, 0, 0.000, 0.000
19893, 6667, 104, 37501.875, 0, 0.000, 0.000
19903, 6667, 104, 37501.875, 0, 0.000, 0.000
19913, 6667, 104, 37501.875, 0, 0.000, 0.000
19923, 6667, 104, 37501.875, 0, 0.000, 0.000
19933, 6667, 104, 37501.875, 0, 0.000, 0.000
19943, 6667, 104, 37501.875, 0, 0.000, 0.000
19953, 6667, 104, 37501.875, 0, 0.000, 0.000
19963, 6667, 104, 37501.875, 0, 0.000, 0.000
19973, 6667, 104, 37501.875, 0, 0.000, 0.000
19983, 6667, 104, 37501.875, 0, 0.000, 0.000
19993, 6667, 104, 37501.875, 0, 0.000, 0.000
20003, 6667, 104, 37501.875, 0, 0.000, 0.000
20013, 6667, 104, 37501.875, 0, 0.000, 0.000
20023, 6667, 104, 37501.875, 0, 0.000, 0.000
20033, 6667, 104, 37501.875, 0, 0.000, 0.000
20043, 6667, 104, 37501.875, 0, 0.000, 0.000
20053, 6667, 104, 37501.875, 0, 0.000, 0.000
20063, 6667, 104, 37501.875, 0, 0.000, 0.000
20073, 6667, 104, 37501.875, 0, 0.000, 0.000
20083, 6667, 104, 37501.875, 0, 0.000, 0.000
20093, 6666, 104, 37496.250, -1, -56.250, -9.817
20103, 6666, 104, 37496.250, 0, 0.000, 0.000
20113, 6666, 104, 37496.250, 0, 0.000, 0.000
20123, 6666, 104, 37496.250, 0, 0.000, 0.000
20133, 6666, 104, 37496.250, 0, 0.000, 0.000
20143, 6665, 104, 37490.625, -1, -56.250, -9.817
20153, 6665, 104, 37490.625, 0, 0.000, 0.000
20163, 6665, 104, 37490.625, 0, 0.000, 0.000
20173, 6664, 104, 37485.000, -1, -56.250, -9.817
20183, 6663, 104, 37479.375, -1, -56.250, -9.817
20193, 6663, 104, 37479.375, 0, 0.000, 0.000
20203, 6662, 104, 37473.750, -1, -56.250, -9.817
20213, 6662, 104, 37473.750, 0, 0.000, 0.000
20223, 6661, 104, 37468.125, -1, -56.250, -9.817
20233, 6661, 104, 37468.125, 0, 0.000, 0.000
20243, 6660, 104, 37462.500, -1, -56.250, -9.817
20253, 6659, 104, 37456.875, -1, -56.250, -9.817
20263, 6658, 104, 37451.250, -1, -56.250, -9.817
20273, 6658, 104, 37451.250, 0, 0.000, 0.000
20283, 6657, 104, 37445.625, -1, -56.250, -9.817
20293, 6656, 104, 37440.000, -1, -56.250, -9.817
20303, 6655, 103, 37434.375, -1, -56.250, -9.817
20313, 6655, 103, 37434.375, 0, 0.000, 0.000
20323, 6654, 103, 37428.750, -1, -56.250, -9.817
20333, 6653, 103, 37423.125, -1, -56.250, -9.817
20343, 6652, 103, 37417.500, -1, -56.250, -9.817
20353, 6651, 103, 37411.875, -1, -56.250, -9.817
20363, 6650, 103, 37406.250, -1, -56.250, -9.817
20373, 6649, 103, 37400.625, -1, -56.250, -9.817
20383, 6648, 103, 37395.000, -1, -56.250, -9.817
20393, 6647, 103, 37389.375, -1, -56.250, -9.817
20403, 6646, 103, 37383.750, -1, -56.250, -9.817
20413, 6645, 103, 37378.125, -1, -56.250, -9.817
20423, 6644, 103, 37372.500, -1, -56.250, -9.817
20433, 6643, 103, 37366.875, -1, -56.250, -9.817
20443, 6642, 103, 37361.250, -1, -56.250, -9.817
20453, 6641, 103, 37355.625, -1, -56.250, -9.817
20463, 6640, 103, 37350.000, -1, -56.250, -9.817
20473, 6639, 103, 37344.375, -1, -56.250, -9.817
20483, 6637, 103, 37333.125, -2, -112.500, -19.634
20493, 6636, 103, 37327.500, -1, -56.250, -9.817
20503, 6635, 103, 37321.875, -1, -56.250, -9.817
20513, 6634, 103, 37316.250, -1, -56.250, -9.817
20523, 6632, 103, 37305.000, -2, -112.500, -19.634
20533, 6631, 103, 37299.375, -1, -56.250, -9.817
20543, 6630, 103, 37293.750, -1, -56.250, -9.817
20553, 6628, 103, 37282.500, -2, -112.500, -19.634
20563, 6627, 103, 37276.875, -1, -56.250, -9.817
20573, 6626, 103, 37271.250, -1, -56.250, -9.817
20583, 6624, 103, 37260.000, -2, -112.500, -19.634
20593, 6622, 103, 37248.750, -2, -112.500, -19.634
20603, 6621, 103, 37243.125, -1, -56.250, -9.817
20613, 6619, 103, 37231.875, -2, -112.500, -19.634
20623, 6618, 103, 37226.250, -1, -56.250, -9.817
20633, 6616, 103, 37215.000, -2, -112.500, -19.634
20643, 6615, 103, 37209.375, -1, -56.250, -9.817
20653, 6613, 103, 37198.125, -2, -112.500, -19.634
20663, 6611, 103, 37186.875, -2, -112.500, -19.634
20673, 6610, 103, 37181.250, -1, -56.250, -9.817
20683, 6608, 103, 37170.000, -2, -112.500, -19.634
20693, 6606, 103, 37158.750, -2, -112.500, -19.634
20703, 6605, 103, 37153.125, -1, -56.250, -9.817
20713, 6603, 103, 37141.875, -2, -112.500, -19.634
20723, 6601, 103, 37130.625, -2, -112.500, -19.634
20733, 6599, 103, 37119.375, -2, -112.500, -19.634
20743, 6598, 103, 37113.750, -1, -56.250, -9.817
20753, 6596, 103, 37102.500, -2, -112.500, -19.634
20763, 6594, 103, 37091.250, -2, -112.500, -19.634
20773, 6592, 103, 37080.000, -2, -112.500, -19.634
20783, 6590, 102, 37068.750, -2, -112.500, -19.634
20793, 6589, 102, 37063.125, -1, -56.250, -9.817
20803, 6586, 102, 37046.250, -3, -168.750, -29.452
20813, 6585, 102, 37040.625, -1, -56.250, -9.817
20823, 6583, 102, 37029.375, -2, -112.500, -19.634
20833, 6581, 102, 37018.125, -2, -112.500, -19.634
20843, 6579, 102, 37006.875, -2, -112.500, -19.634
20853, 6577, 102, 36995.625, -2, -112.500, -19.634
20863, 6575, 102, 36984.375, -2, -112.500, -19.634
20873, 6573, 102, 36973.125, -2, -112.500, -19.634
20883, 6570, 102, 36956.250, -3, -168.750, -29.452
20893, 6569, 102, 36950.625, -1, -56.250, -9.817
20903, 6566, 102, 36933.750, -3, -168.750, -29.452
20913, 6564, 102, 36922.500, -2, -112.500, -19.634
20923, 6562, 102, 36911.250, -2, -112.500, -19.634
20933, 6560, 102, 36900.000, -2, -112.500, -19.634
20943, 6558, 102, 36888.750, -2, -112.500, -19.634
20953, 6555, 102, 36871.875, -3, -168.750, -29.452
20963, 6553, 102, 36860.625, -2, -112.500, -19.634
20973, 6551, 102, 36849.375, -2, -112.500, -19.634
20983, 6549, 102, 36838.125, -2, -112.500, -19.634
20993, 6546, 102, 36821.250, -3, -168.750, -29.452
21003, 6544, 102, 36810.000, -2, -112.500, -19.634
21013, 6542, 102, 36798.750, -2, -112.500, -19.634
21023, 6539, 102, 36781.875, -3, -168.750, -29.452
21033, 6537, 102, 36770.625, -2, -112.500, -19.634
21043, 6534, 102, 36753.750, -3, -168.750, -29.452
21053, 6532, 102, 36742.500, -2, -112.500, -19.634
21063, 6530, 102, 36731.250, -2, -112.500, -19.634
21073, 6527, 101, 36714.375, -3, -168.750, -29.452
21083, 6525, 101, 36703.125, -2, -112.500, -19.634
21093, 6522, 101, 36686.250, -3, -168.750, -29.452
21103, 6520, 101, 36675.000, -2, -112.500, -19.634
21113, 6517, 101, 36658.125, -3, -168.750, -29.452
21123, 6514, 101, 36641.250, -3, -168.750, -29.452
21133, 6512, 101, 36630.000, -2, -112.500, -19.634
21143, 6509, 101, 36613.125, -3, -168.750, -29.452
21153, 6507, 101, 36601.875, -2, -112.500, -19.634
21163, 6504, 101, 36585.000, -3, -168.750, -29.452
21173, 6502, 101, 36573.750, -2, -112.500, -19.634
21183, 6499, 101, 36556.875, -3, -168.750, -29.452
21193, 6496, 101, 36540.000, -3, -168.750, -29.452
21203, 6493, 101, 36523.125, -3, -168.750, -29.452
21213, 6491, 101, 36511.875, -2, -112.500, -19.634
21223, 6488, 101, 36495.000, -3, -168.750, -29.452
21233, 6485, 101, 36478.125, -3, -168.750, -29.452
21243, 6482, 101, 36461.250, -3, -168.750, -29.452
21253, 6479, 101, 36444.375, -3, -168.750, -29.452
21263, 6477, 101, 36433.125, -2, -112.500, -19.634
21273, 6474, 101, 36416.250, -3, -168.750, -29.452
21283, 6471, 101, 36399.375, -3, -168.750, -29.452
21293, 6468, 101, 36382.500, -3, -168.750, -29.452
21303, 6465, 101, 36365.625, -3, -168.750, -29.452
21313, 6462, 100, 36348.750, -3, -168.750, -29.452
21323, 6459, 100, 36331.875, -3, -168.750, -29.452
21333, 6457, 100, 36320.625, -2, -112.500, -19.634
21343, 6454, 100, 36303.750, -3, -168.750, -29.452
21353, 6451, 100, 36286.875, -3, -168.750, -29.452
21363, 6448, 100, 36270.000, -3, -168.750, -29.452
21373, 6445, 100, 36253.125, -3, -168.750, -29.452
21383, 6442, 100, 36236.250, -3, -168.750, -29.452
21393, 6439, 100, 36219.375, -3, -168.750, -29.452
21403, 6435, 100, 36196.875, -4, -225.000, -39.269
21413, 6433, 100, 36185.625, -2, -112.500, -19.634
21423, 6429, 100, 36163.125, -4, -225.000, -39.269
21433, 6426, 100, 36146.250, -3, -168.750, -29.452
21443, 6423, 100, 36129.375, -3, -168.750, -29.452
21453, 6420, 100, 36112.500, -3, -168.750, -29.452
21463, 6417, 100, 36095.625, -3, -168.750, -29.452
21473, 6414, 100, 36078.750, -3, -168.750, -29.452
21483, 6410, 100, 36056.250, -4, -225.000, -39.269
21493, 6407, 100, 36039.375, -3, -168.750, -29.452
21503, 6404, 100, 36022.500, -3, -168.750, -29.452
21513, 6401, 100, 36005.625, -3, -168.750, -29.452
21523, 6397, 99, 35983.125, -4, -225.000, -39.269
21533, 6394, 99, 35966.250, -3, -168.750, -29.452
21543, 6391, 99, 35949.375, -3, -168.750, -29.452
21553, 6387, 99, 35926.875, -4, -225.000, -39.269
21563, 6384, 99, 35910.000, -3, -168.750, -29.452
21573, 6381, 99, 35893.125, -3, -168.750, -29.452
21583, 6378, 99, 35876.250, -3, -168.750, -29.452
21593, 6374, 99, 35853.750, -4, -225.000, -39.269
21603, 6371, 99, 35836.875, -3, -168.750, -29.452
21613, 6367, 99, 35814.375, -4, -225.000, -39.269
21623, 6364, 99, 35797.500, -3, -168.750, -29.452
21633, 6361, 99, 35780.625, -3, -168.750, -29.452
21643, 6357, 99, 35758.125, -4, -225.000, -39.269
21653, 6354, 99, 35741.250, -3, -168.750, -29.452
21663, 6350, 99, 35718.750, -4, -225.000, -39.269
21673, 6346, 99, 35696.250, -4, -225.000, -39.269
21683, 6343, 99, 35679.375, -3, -168.750, -29.452
21693, 6339, 99, 35656.875, -4, -225.000, -39.269
21703, 6336, 99, 35640.000, -3, -168.750, -29.452
21713, 6332, 98, 35617.500, -4, -225.000, -39.269
21723, 6329, 98, 35600.625, -3, -168.750, -29.452
21733, 6325, 98, 35578.125, -4, -225.000, -39.269
21743, 6322, 98, 35561.250, -3, -168.750, -29.452
21753, 6318, 98, 35538.750, -4, -225.000, -39.269
21763, 6314, 98, 35516.250, -4, -225.000, -39.269
21773, 6311, 98, 35499.375, -3, -168.750, -29.452
21783, 6307, 98, 35476.875, -4, -225.000, -39.269
21793, 6303, 98, 35454.375, -4, -225.000, -39.269
21803, 6299, 98, 35431.875, -4, -225.000, -39.269
21813, 6296, 98, 35415.000, -3, -168.750, -29.452
21823, 6292, 98, 35392.500, -4, -225.000, -39.269
21833, 6288, 98, 35370.000, -4, -225.000, -39.269
21843, 6285, 98, 35353.125, -3, -168.750, -29.452
21853, 6281, 98, 35330.625, -4, -225.000, -39.269
21863, 6277, 98, 35308.125, -4, -225.000, -39.269
21873, 6273, 98, 35285.625, -4, -225.000, -39.269
21883, 6269, 97, 35263.125, -4, -225.000, -39.269
21893, 6265, 97, 35240.625, -4, -225.000, -39.269
21903, 6262, 97, 35223.750, -3, -168.750, -29.452
21913, 6258, 97, 35201.250, -4, -225.000, -39.269
21923, 6254, 97, 35178.750, -4, -225.000, -39.269
21933, 6250, 97, 35156.250, -4, -225.000, -39.269
21943, 6246, 97, 35133.750, -4, -225.000, -39.269
21953, 6242, 97, 35111.250, -4, -225.000, -39.269
21963, 6238, 97, 35088.750, -4, -225.000, -39.269
21973, 6234, 97, 35066.250, -4, -225.000, -39.269
21983, 6230, 97, 35043.750, -4, -225.000, -39.269
21993, 6226, 97, 35021.250, -4, -225.000, -39.269
22003, 6222, 97, 34998.750, -4, -225.000, -39.269
22013, 6218, 97, 34976.250, -4, -225.000, -39.269
22023, 6214, 97, 34953.750, -4, -225.000, -39.269
22033, 6210, 97, 34931.250, -4, -225.000, -39.269
22043, 6206, 96, 34908.750, -4, -225.000, -39.269
22053, 6202, 96, 34886.250, -4, -225.000, -39.269
22063, 6198, 96, 34863.750, -4, -225.000, -39.269
22073, 6194, 96, 34841.250, -4, -225.000, -39.269
22083, 6190, 96, 34818.750, -4, -225.000, -39.269
22093, 6185, 96, 34790.625, -5, -281.250, -49.087
22103, 6181, 96, 34768.125, -4, -225.000, -39.269
22113, 6177, 96, 34745.625, -4, -225.000, -39.269
22123, 6173, 96, 34723.125, -4, -225.000, -39.269
22133, 6169, 96, 34700.625, -4, -225.000, -39.269
22143, 6165, 96, 34678.125, -4, -225.000, -39.269
22153, 6160, 96, 34650.000, -5, -281.250, -49.087
22163, 6156, 96, 34627.500, -4, -225.000, -39.269
22173, 6152, 96, 34605.000, -4, -225.000, -39.269
22183, 6147, 96, 34576.875, -5, -281.250, -49.087
22193, 6143, 95, 34554.375, -4, -225.000, -39.269
22203, 6139, 95, 34531.875, -4, -225.000, -39.269
22213, 6135, 95, 34509.375, -4, -225.000, -39.269
22223, 6130, 95, 34481.250, -5, -281.250, -49.087
22233, 6126, 95, 34458.750, -4, -225.000, -39.269
22243, 6122, 95, 34436.250, -4, -225.000, -39.269
22253, 6118, 95, 34413.750, -4, -225.000, -39.269
22263, 6113, 95, 34385.625, -5, -281.250, -49.087
22273, 6109, 95, 34363.125, -4, -225.000, -39.269
22283, 6105, 95, 34340.625, -4, -225.000, -39.269
22293, 6100, 95, 34312.500, -5, -281.250, -49.087
22303, 6095, 95, 34284.375, -5, -281.250, -49.087
22313, 6091, 95, 34261.875, -4, -225.000, -39.269
22323, 6087, 95, 34239.375, -4, -225.000, -39.269
22333, 6082, 95, 34211.250, -5, -281.250, -49.087
22343, 6078, 94, 34188.750, -4, -225.000, -39.269
22353, 6073, 94, 34160.625, -5, -281.250, -49.087
22363, 6069, 94, 34138.125, -4, -225.000, -39.269
22373, 6065, 94, 34115.625, -4, -225.000, -39.269
22383, 6060, 94, 34087.500, -5, -281.250, -49.087
22393, 6055, 94, 34059.375, -5, -281.250, -49.087
22403, 6051, 94, 34036.875, -4, -225.000, -39.269
22413, 6046, 94, 34008.750, -5, -281.250, -49.087
22423, 6042, 94, 33986.250, -4, -225.000, -39.269
22433, 6037, 94, 33958.125, -5, -281.250, -49.087
22443, 6033, 94, 33935.625, -4, -225.000, -39.269
22453, 6028, 94, 33907.500, -5, -281.250, -49.087
22463, 6023, 94, 33879.375, -5, -281.250, -49.087
22473, 6019, 94, 33856.875, -4, -225.000, -39.269
22483, 6014, 93, 33828.750, -5, -281.250, -49.087
22493, 6010, 93, 33806.250, -4, -225.000, -39.269
22503, 6005, 93, 33778.125, -5, -281.250, -49.087
22513, 6000, 93, 33750.000, -5, -281.250, -49.087
22523, 5996, 93, 33727.500, -4, -225.000, -39.269
22533, 5991, 93, 33699.375, -5, -281.250, -49.087
22543, 5986, 93, 33671.250, -5, -281.250, -49.087
22553, 5982, 93, 33648.750, -4, -225.000, -39.269
22563, 5977, 93, 33620.625, -5, -281.250, -49.087
22573, 5972, 93, 33592.500, -5, -281.250, -49.087
22583, 5967, 93, 33564.375, -5, -281.250, -49.087
22593, 5963, 93, 33541.875, -4, -225.000, -39.269
22603, 5958, 93, 33513.750, -5, -281.250, -49.087
22613, 5953, 93, 33485.625, -5, -281.250, -49.087
22623, 5949, 92, 33463.125, -4, -225.000, -39.269
22633, 5943, 92, 33429.375, -6, -337.500, -58.904
22643, 5939, 92, 33406.875, -4, -225.000, -39.269
22653, 5934, 92, 33378.750, -5, -281.250, -49.087
22663, 5929, 92, 33350.625, -5, -281.250, -49.087
22673, 5924, 92, 33322.500, -5, -281.250, -49.087
22683, 5919, 92, 33294.375, -5, -281.250, -49.087
22693, 5915, 92, 33271.875, -4, -225.000, -39.269
22703, 5910, 92, 33243.750, -5, -281.250, -49.087
22713, 5905, 92, 33215.625, -5, -281.250, -49.087
22723, 5900, 92, 33187.500, -5, -281.250, -49.087
22733, 5895, 92, 33159.375, -5, -281.250, -49.087
22743, 5890, 92, 33131.250, -5, -281.250, -49.087
22753, 5885, 91, 33103.125, -5, -281.250, -49.087
22763, 5880, 91, 33075.000, -5, -281.250, -49.087
22773, 5875, 91, 33046.875, -5, -281.250, -49.087
22783, 5870, 91, 33018.750, -5, -281.250, -49.087
